,Index,Data,Hour,Energy,Solar_position,Solar_height,Cloud,UV_Index,Temperature,Precip,Humidity
253,2020-02-11_13,2020-02-11,13,333.89,196.76334456443962,24.702209433355268,44.0,1,3,0.1,60
254,2020-02-11_14,2020-02-11,14,719.12,211.9353515320121,20.72347593698936,40.0,1,3,0.1,59
255,2020-02-11_15,2020-02-11,15,410.55,225.81896961853406,14.671016175638346,55.0,1,3,0.1,59
256,2020-02-11_16,2020-02-11,16,30.18,238.4369869904903,7.097140671919247,63.0,1,2,0.1,59
257,2020-02-11_17,2020-02-11,17,0.0,250.11346984999332,-1.734754747654872,37.0,1,1,0.1,60
258,2020-02-11_18,2020-02-11,18,0.0,261.32876519426156,-11.102782663282484,21.0,1,1,0.1,61
259,2020-02-11_19,2020-02-11,19,0.0,272.6687521216729,-20.75531872738482,27.0,1,0,0.0,63
260,2020-02-11_20,2020-02-11,20,0.0,284.86003470414386,-30.30863298525868,53.0,1,0,0.0,64
261,2020-02-11_21,2020-02-11,21,0.0,298.8551306014084,-39.283235825072985,76.0,1,-1,0.0,66
262,2020-02-11_22,2020-02-11,22,0.0,315.85534478870153,-46.97841678465558,89.0,1,-1,0.0,68
263,2020-02-11_23,2020-02-11,23,0.0,336.8588618900658,-52.35354529776574,89.0,1,-1,0.0,69
264,2020-02-12_0,2020-02-12,0,0.0,1.1260924247195019,-54.203107659293224,63.0,1,-1,0.1,70
265,2020-02-12_1,2020-02-12,1,0.0,25.195043081306096,-51.96802438206967,22.0,1,-1,0.0,71
266,2020-02-12_2,2020-02-12,2,0.0,45.80014314976772,-46.310058016388346,26.0,1,-2,0.0,72
267,2020-02-12_3,2020-02-12,3,0.0,62.4527937582601,-38.443544898725406,40.0,1,-2,0.0,73
268,2020-02-12_4,2020-02-12,4,0.0,76.21875650905467,-29.374833145717727,48.0,1,-2,0.0,73
269,2020-02-12_5,2020-02-12,5,0.0,88.28232732670112,-19.77628905477757,58.0,1,-2,0.0,73
270,2020-02-12_6,2020-02-12,6,0.0,99.57110693469464,-10.11249696280134,65.0,1,-2,0.0,73
271,2020-02-12_7,2020-02-12,7,35.73,110.79602244282984,-0.16493541889926633,62.0,1,-1,0.0,71
272,2020-02-12_8,2020-02-12,8,176.69,122.53499633184192,8.009869181274967,73.0,1,-1,0.0,69
273,2020-02-12_9,2020-02-12,9,230.19,135.2620499678873,15.508879788095925,70.0,1,0,0.0,66
274,2020-02-12_10,2020-02-12,10,594.83,149.28748984796502,21.43580647103494,50.0,1,1,0.0,64
275,2020-02-12_11,2020-02-12,11,683.4,164.60377027136724,25.24138498009328,37.0,1,1,0.1,61
276,2020-02-12_12,2020-02-12,12,474.23,180.7369154761253,26.491749792505022,54.0,1,2,0.2,58
277,2020-02-12_13,2020-02-12,13,350.87,196.83383257999512,25.025208601192503,43.0,1,2,0.1,58
278,2020-02-12_14,2020-02-12,14,829.01,212.06054029952165,21.031296175924645,52.0,1,2,0.2,58
279,2020-02-12_15,2020-02-12,15,194.43,225.98286475671924,14.959389183684644,53.0,1,2,0.2,58
280,2020-02-12_16,2020-02-12,16,78.32,238.62669633938629,7.364634005972691,58.0,1,1,0.1,60
281,2020-02-12_17,2020-02-12,17,0.0,250.32130362571496,-1.4778248668923046,74.0,1,0,0.1,63
282,2020-02-12_18,2020-02-12,18,0.0,261.5512768394387,-10.854665241120292,69.0,1,0,0.2,66
283,2020-02-12_19,2020-02-12,19,0.0,272.90469361105727,-20.509096158532525,62.0,1,-1,0.1,68
284,2020-02-12_20,2020-02-12,20,0.0,285.1073587835728,-30.05608966295318,42.0,1,-1,0.1,70
285,2020-02-12_21,2020-02-12,21,0.0,299.10523655934645,-39.014962617935055,17.0,1,-1,0.1,73
286,2020-02-12_22,2020-02-12,22,0.0,316.0814008428135,-46.68553941485352,14.0,1,-1,0.0,74
287,2020-02-12_23,2020-02-12,23,0.0,337.00261644557065,-52.034116739896966,22.0,1,-1,0.0,76
288,2020-02-13_0,2020-02-13,0,0.0,1.1219883133768462,-53.871597183517466,34.0,1,-2,0.1,77
289,2020-02-13_1,2020-02-13,1,0.0,25.04670369595164,-51.649278537270014,49.0,1,-2,0.0,78
290,2020-02-13_2,2020-02-13,2,0.0,45.57483345999521,-46.01720038446766,42.0,1,-2,0.0,79
291,2020-02-13_3,2020-02-13,3,0.0,62.20589955116653,-38.17393227826297,35.0,1,-2,0.0,80
292,2020-02-13_4,2020-02-13,4,0.0,75.97507406167729,-29.119639054810875,53.0,1,-2,0.0,81
293,2020-02-13_5,2020-02-13,5,0.0,88.04976503666363,-19.52635156286719,56.0,1,-2,0.0,82
294,2020-02-13_6,2020-02-13,6,0.0,99.35168090047468,-9.85982264212216,54.0,2,-2,0.0,83
295,2020-02-13_7,2020-02-13,7,293.25,110.59125231050976,0.053320110689787266,43.0,2,-1,0.0,80
296,2020-02-13_8,2020-02-13,8,1848.88,122.34881080369465,8.283705749637273,29.0,2,-1,0.0,77
297,2020-02-13_9,2020-02-13,9,2642.36,135.10281790530217,15.803320943344787,20.0,2,0,0.0,75
298,2020-02-13_10,2020-02-13,10,2448.89,149.16885372586722,21.74947482751779,15.0,2,1,0.0,72
299,2020-02-13_11,2020-02-13,11,1883.97,164.54212054509352,25.56947335140256,11.0,2,2,0.0,68
300,2020-02-13_12,2020-02-13,12,2193.77,180.7439421609743,26.82466006713209,7.0,2,2,0.0,65
301,2020-02-13_13,2020-02-13,13,2483.37,196.90877621022975,25.35132486454764,5.0,2,2,0.0,66
302,2020-02-13_14,2020-02-13,14,1576.8,212.1907119740195,21.341518700381688,81.0,2,3,0.0,66
303,2020-02-13_15,2020-02-13,15,731.37,226.15181976043306,15.249562589926391,76.0,2,3,0.0,66
304,2020-02-13_16,2020-02-13,16,98.65,238.8212999741824,7.633656552712157,82.0,2,2,0.0,68
305,2020-02-13_17,2020-02-13,17,0.0,250.53380078637886,-1.219811576761273,98.0,1,2,0.0,70
306,2020-02-13_18,2020-02-13,18,0.0,261.77824670957506,-10.605518232683544,98.0,1,1,0.0,72
307,2020-02-13_19,2020-02-13,19,0.0,273.1449374705232,-20.261724363792762,95.0,1,1,0.0,74
308,2020-02-13_20,2020-02-13,20,0.0,285.35885745557187,-29.802114584986853,97.0,1,0,0.0,76
309,2020-02-13_21,2020-02-13,21,0.0,299.3593755579843,-38.744827226978686,99.0,1,0,0.0,78
310,2020-02-13_22,2020-02-13,22,0.0,316.311374517267,-46.39025754692243,99.0,1,0,0.0,79
311,2020-02-13_23,2020-02-13,23,0.0,337.1505602161369,-51.71166242557333,99.0,1,0,0.1,80
312,2020-02-14_0,2020-02-14,0,0.0,1.122899913759028,-53.536300504795285,100.0,1,0,0.2,82
313,2020-02-14_1,2020-02-14,1,0.0,24.90335503637226,-51.32591900900803,100.0,1,0,0.1,83
314,2020-02-14_2,2020-02-14,2,0.0,45.35314183712157,-45.719198609180786,100.0,1,0,0.0,84
315,2020-02-14_3,2020-02-14,3,0.0,61.96112026635058,-37.8990316246336,100.0,1,1,0.0,86
316,2020-02-14_4,2020-02-14,4,0.0,75.7324671542271,-28.859232216082773,100.0,1,1,0.0,88
317,2020-02-14_5,2020-02-14,5,0.0,87.81766774550194,-19.27135272005903,100.0,1,1,0.1,90
318,2020-02-14_6,2020-02-14,6,0.0,99.13240072403299,-9.602244325172745,100.0,1,1,0.1,92
319,2020-02-14_7,2020-02-14,7,0.0,110.38651769273592,0.2776324691375426,100.0,1,1,0.1,91
320,2020-02-14_8,2020-02-14,8,15.17,122.16274665989866,8.562322663926077,100.0,1,2,0.1,90
321,2020-02-14_9,2020-02-14,9,32.08,134.94404151198114,16.102335586665596,99.0,1,3,0.1,89
322,2020-02-14_10,2020-02-14,10,169.3,149.05134798225026,22.067560410450348,92.0,1,4,0.0,86
323,2020-02-14_11,2020-02-14,11,374.18,164.48264976137457,25.901707263678823,65.0,1,5,0.0,82
324,2020-02-14_12,2020-02-14,12,514.33,180.7543800988913,27.16124250023365,44.0,2,5,0.0,79
325,2020-02-14_13,2020-02-14,13,142.1,196.9881448550541,25.680454142491318,42.0,2,5,0.0,80
326,2020-02-14_14,2020-02-14,14,149.45,212.32582098118485,21.65404672275002,44.0,1,5,0.1,81
327,2020-02-14_15,2020-02-14,15,41.81,226.32576945088357,15.5414500705739,49.0,1,5,0.1,82
328,2020-02-14_16,2020-02-14,16,9.31,239.0207142562217,7.904122852618022,55.0,1,4,0.0,85
329,2020-02-14_17,2020-02-14,17,0.0,250.75086169830598,-0.9607718799579102,56.0,1,4,0.2,88
330,2020-02-14_18,2020-02-14,18,0.0,262.00955986505556,-10.35538591310716,58.0,1,3,0.3,92
331,2020-02-14_19,2020-02-14,19,0.0,273.38935130474204,-20.01323798954275,59.0,1,3,0.2,93
332,2020-02-14_20,2020-02-14,20,0.0,285.61437587764544,-29.54673766792425,59.0,1,2,0.3,95
333,2020-02-14_21,2020-02-14,21,0.0,299.61736408481687,-38.47286254410887,70.0,1,2,0.4,96
334,2020-02-14_22,2020-02-14,22,0.0,316.5450523485665,-46.092618578784254,75.0,1,2,0.2,96
335,2020-02-14_23,2020-02-14,23,0.0,337.30246541619937,-51.386257783183964,85.0,1,2,0.5,96
336,2020-02-15_0,2020-02-15,0,0.0,1.1286318291182909,-53.19732823855241,82.0,1,2,1.1,96
337,2020-02-15_1,2020-02-15,1,0.0,24.76490203806833,-50.99807999389608,75.0,1,1,0.5,96
338,2020-02-15_2,2020-02-15,2,0.0,45.13507269574121,-45.4161884119384,68.0,1,1,0.4,96
339,2020-02-15_3,2020-02-15,3,0.0,61.71850547353098,-37.618970540029366,67.0,1,1,0.5,96
340,2020-02-15_4,2020-02-15,4,0.0,75.4909933848439,-28.593733439292244,70.0,1,1,0.2,97
341,2020-02-15_5,2020-02-15,5,0.0,87.58608611457315,-19.011410285017387,73.0,1,1,0.3,97
342,2020-02-15_6,2020-02-15,6,0.0,98.91330500482701,-9.339879581580234,79.0,1,1,0.4,97
343,2020-02-15_7,2020-02-15,7,3.44,110.18184313906313,0.5090695899553042,81.0,1,1,0.2,95
344,2020-02-15_8,2020-02-15,8,211.13,121.97681347879032,8.845595671140769,68.0,1,2,0.1,94
345,2020-02-15_9,2020-02-15,9,509.42,134.78571597527997,16.405803792363052,34.0,1,2,0.1,92
346,2020-02-15_10,2020-02-15,10,1912.63,148.93495721783762,22.38994520691097,58.0,1,3,0.1,88
347,2020-02-15_11,2020-02-15,11,2582.99,164.42533886123587,26.23797180699976,55.0,2,4,0.0,83
348,2020-02-15_12,2020-02-15,12,2835.84,180.7682103788321,27.501385289249374,5.0,2,5,0.0,79
349,2020-02-15_13,2020-02-15,13,2835.79,197.07191374771804,26.01248822271675,10.0,2,5,0.0,79
350,2020-02-15_14,2020-02-15,14,2082.61,212.46582650484555,21.968778559635247,16.0,2,5,0.0,78
351,2020-02-15_15,2020-02-15,15,1106.79,226.5046524396756,15.834959958651282,75.0,3,5,0.0,78
352,2020-02-15_16,2020-02-15,16,162.19,239.22485877210966,8.175942974249956,94.0,2,4,0.0,80
353,2020-02-15_17,2020-02-15,17,0.0,250.97238979673386,-0.11404278798177392,95.0,2,4,0.0,82
354,2020-02-15_18,2020-02-15,18,0.0,262.2451046467004,-10.104318833258398,96.0,1,3,0.0,84
355,2020-02-15_19,2020-02-15,19,0.0,273.63780662433135,-19.76367821145993,97.0,1,2,0.0,85
356,2020-02-15_20,2020-02-15,20,0.0,285.8737643634562,-29.28999555803164,99.0,1,2,0.0,86
357,2020-02-15_21,2020-02-15,21,0.0,299.87902606360086,-38.1991082004549,98.0,1,1,0.0,86
358,2020-02-15_22,2020-02-15,22,0.0,316.7822319525362,-45.79267612284409,81.0,1,1,0.0,85
359,2020-02-15_23,2020-02-15,23,0.0,337.4581190859883,-51.05798287924497,32.0,1,0,0.0,85
360,2020-02-16_0,2020-02-16,0,0.0,1.1390029995471591,-52.85479318174262,11.0,1,0,0.0,84
361,2020-02-16_1,2020-02-16,1,0.0,24.631258472039804,-50.66589602396584,10.0,1,0,0.0,84
362,2020-02-16_2,2020-02-16,2,0.0,44.92063557140173,-45.10830507514567,16.0,1,0,0.0,83
363,2020-02-16_3,2020-02-16,3,0.0,61.47810921237952,-37.333875704846605,86.0,1,0,0.0,83
364,2020-02-16_4,2020-02-16,4,0.0,75.25071510571578,-28.323262181170268,95.0,1,0,0.0,83
365,2020-02-16_5,2020-02-16,5,0.0,87.35507594794186,-18.74664036210124,94.0,1,0,0.0,84
366,2020-02-16_6,2020-02-16,6,0.0,98.69443788950214,-9.0728442249599,94.0,2,0,0.0,84
367,2020-02-16_7,2020-02-16,7,193.91,109.97725920479984,0.7480996911596645,94.0,2,1,0.0,79
368,2020-02-16_8,2020-02-16,8,1349.67,121.79102736937664,9.133401681429,99.0,2,2,0.0,75
369,2020-02-16_9,2020-02-16,9,1524.65,134.62784358533924,16.71360610053867,96.0,2,4,0.0,70
370,2020-02-16_10,2020-02-16,10,1749.03,148.8196736939806,22.716510744647003,94.0,2,5,0.0,67
371,2020-02-16_11,2020-02-16,11,2662.21,164.37017686824302,26.57815041343947,93.0,3,6,0.0,64
372,2020-02-16_12,2020-02-16,12,2133.95,180.78542213181396,27.84497363344284,95.0,3,7,0.0,61
373,2020-02-16_13,2020-02-16,13,1368.75,197.1600653637635,26.34731465647541,94.0,3,7,0.0,62
374,2020-02-16_14,2020-02-16,14,823.48,212.61069368259209,22.2856073833472,94.0,3,7,0.0,63
375,2020-02-16_15,2020-02-16,15,1087.86,226.6884121397601,16.129994916783687,94.0,3,7,0.0,64
376,2020-02-16_16,2020-02-16,16,169.34,239.4336572102647,8.449022039886612,94.0,3,6,0.0,66
377,2020-02-16_17,2020-02-16,17,0.0,251.19829237864136,0.10349893658477433,96.0,2,5,0.0,69
378,2020-02-16_18,2020-02-16,18,0.0,262.48477342862134,-9.852374100514057,98.0,1,4,0.0,71
379,2020-02-16_19,2020-02-16,19,0.0,273.8901795941295,-19.51309294440845,99.0,1,2,0.0,72
380,2020-02-16_20,2020-02-16,20,0.0,286.13687914369694,-29.031931742262696,94.0,1,1,0.0,72
381,2020-02-16_21,2020-02-16,21,0.0,300.1441936039362,-37.92361054598664,71.0,1,0,0.0,73
382,2020-02-16_22,2020-02-16,22,0.0,317.02272264792214,-45.49048983140271,86.0,1,1,0.0,71
383,2020-02-16_23,2020-02-16,23,0.0,337.6173234041226,-50.72692211401396,96.0,1,2,0.0,69
384,2020-02-17_0,2020-02-17,0,0.0,1.1538467240619354,-52.50880995211165,96.0,1,4,0.0,67
385,2020-02-17_1,2020-02-17,1,0.0,24.502346863937703,-50.329501594491404,95.0,1,4,0.0,68
386,2020-02-17_2,2020-02-17,2,0.0,44.709844857336094,-44.79568309204953,95.0,1,3,0.0,69
387,2020-02-17_3,2020-02-17,3,0.0,61.23998956919317,-37.0438725806526,95.0,1,3,0.0,70
388,2020-02-17_4,2020-02-17,4,0.0,75.01169892236447,-28.04793630053725,95.0,1,3,0.0,70
389,2020-02-17_5,2020-02-17,5,0.0,87.12469764892558,-18.47715719605869,96.0,1,3,0.0,71
390,2020-02-17_6,2020-02-17,6,0.0,98.47584849371977,-8.801252127177992,97.0,2,3,0.0,71
391,2020-02-17_7,2020-02-17,7,48.76,109.77280183576693,0.9947978904684268,97.0,2,4,0.0,70
392,2020-02-17_8,2020-02-17,8,190.35,121.60541031632799,9.425619029472182,97.0,3,5,0.0,68
393,2020-02-17_9,2020-02-17,9,1061.19,134.47043303415137,17.025623802422754,98.0,3,6,0.0,66
394,2020-02-17_10,2020-02-17,10,1987.3,148.70549659892168,23.047138460260342,98.0,3,7,0.0,65
395,2020-02-17_11,2020-02-17,11,2178.78,164.3171601374512,26.92212533594219,98.0,3,8,0.0,63
396,2020-02-17_12,2020-02-17,12,2915.64,180.80601179484032,28.19189034390531,98.0,3,10,0.0,61
397,2020-02-17_13,2020-02-17,13,2058.36,197.2525887138651,26.684817508773083,98.0,3,10,0.0,64
398,2020-02-17_14,2020-02-17,14,1097.19,212.76039295630008,22.60442210830322,94.0,3,10,0.0,66
399,2020-02-17_15,2020-02-17,15,486.24,226.87699619290038,16.426452940384483,97.0,3,10,0.0,68
400,2020-02-17_16,2020-02-17,16,105.79,239.64703686505882,8.72326120541067,99.0,3,9,0.0,71
401,2020-02-17_17,2020-02-17,17,0.0,251.42848016294457,0.32403626397286306,99.0,3,8,0.0,74
402,2020-02-17_18,2020-02-17,18,0.0,262.72846219338544,-9.599614131843849,99.0,1,7,0.0,77
403,2020-02-17_19,2020-02-17,19,0.0,274.14635057156784,-19.26153554880297,99.0,1,6,0.0,79
404,2020-02-17_20,2020-02-17,20,0.0,286.403581781124,-28.7725952233608,99.0,1,5,0.0,81
405,2020-02-17_21,2020-02-17,21,0.0,300.41270614621175,-37.646421325928976,99.0,1,5,0.0,83
406,2020-02-17_22,2020-02-17,22,0.0,317.2663440741477,-45.18612414214624,100.0,1,5,0.0,86
407,2020-02-17_23,2020-02-17,23,0.0,337.7798935306323,-50.393163182451666,100.0,1,5,1.1,89
408,2020-02-18_0,2020-02-18,0,0.0,1.1730079831380067,-52.1594943461393,100.0,1,6,2.3,92
409,2020-02-18_1,2020-02-18,1,0.0,24.37809589276333,-49.98903095431453,99.0,1,5,1.1,91
410,2020-02-18_2,2020-02-18,2,0.0,44.50271744110997,-44.478456300439156,99.0,1,5,1.2,90
411,2020-02-18_3,2020-02-18,3,0.0,61.004206542658174,-36.749085781046674,99.0,1,5,1.6,89
412,2020-02-18_4,2020-02-18,4,0.0,74.77401374884738,-27.767872570094838,93.0,1,5,0.8,88
413,2020-02-18_5,2020-02-18,5,0.0,86.89501439971676,-18.203073743004595,70.0,1,5,1.0,86
414,2020-02-18_6,2020-02-18,6,0.0,98.25758913285627,-8.525215783308637,63.0,1,4,1.3,85
415,2020-02-18_7,2020-02-18,7,90.38,109.56851058324308,1.2490011933982466,4.0,1,5,0.7,81
416,2020-02-18_8,2020-02-18,8,1577.94,121.41998832853504,9.722127138444435,1.0,2,5,0.3,78
417,2020-02-18_9,2020-02-18,9,2569.1,134.31349746710924,17.34173876698544,1.0,2,6,0.4,75
418,2020-02-18_10,2020-02-18,10,2891.96,148.59243000030847,23.381709778094386,5.0,2,6,0.2,72
419,2020-02-18_11,2020-02-18,11,773.54,164.26629026540016,27.269778041374913,13.0,2,7,0.0,69
420,2020-02-18_12,2020-02-18,12,1548.2,180.8299810710521,28.542016579175183,20.0,2,7,0.0,67
421,2020-02-18_13,2020-02-18,13,2030.19,197.34947744960857,27.024878424543424,24.0,2,7,0.0,66
422,2020-02-18_14,2020-02-18,14,1116.35,212.91489838362298,22.925108740887023,28.0,2,7,0.1,65
423,2020-02-18_15,2020-02-18,15,650.17,227.0703550054193,16.72422892071532,32.0,2,7,0.1,64
424,2020-02-18_16,2020-02-18,16,113.82,239.86492736916503,8.998559261692671,35.0,2,6,0.1,67
425,2020-02-18_17,2020-02-18,17,0.0,251.66286615354127,0.5483420769076197,33.0,2,6,0.1,69
426,2020-02-18_18,2020-02-18,18,0.0,262.9760694481058,-9.346104792365193,25.0,1,5,0.2,71
427,2020-02-18_19,2020-02-18,19,0.0,274.40620297656534,-19.00906295298048,17.0,1,4,0.1,74
428,2020-02-18_20,2020-02-18,20,0.0,286.6737378717258,-28.51203867015277,6.0,1,3,0.1,76
429,2020-02-18_21,2020-02-18,21,0.0,300.6844087987276,-37.367595916399495,3.0,1,3,0.1,79
430,2020-02-18_22,2020-02-18,22,0.0,317.5129238855528,-44.87964670664624,3.0,1,2,0.0,80
431,2020-02-18_23,2020-02-18,23,0.0,337.94565444487523,-50.05679588039739,3.0,1,2,0.1,82
432,2020-02-19_0,2020-02-19,0,0.0,1.1963397863217722,-51.80696272144248,3.0,1,2,0.1,83
433,2020-02-19_1,2020-02-19,1,0.0,24.258436970317828,-49.644618073336204,4.0,1,2,0.1,84
434,2020-02-19_2,2020-02-19,2,0.0,44.299269710747005,-44.156758292188826,5.0,1,1,0.0,85
435,2020-02-19_3,2020-02-19,3,0.0,60.77081941970955,-36.44963977400752,18.0,1,1,0.0,86
436,2020-02-19_4,2020-02-19,4,0.0,74.53772846897787,-27.483187543100076,52.0,1,1,0.0,86
437,2020-02-19_5,2020-02-19,5,0.0,86.66609000630264,-17.924502599720658,76.0,1,1,0.0,87
438,2020-02-19_6,2020-02-19,6,0.0,98.03971325257922,-8.244847223156334,93.0,2,1,0.0,87
439,2020-02-19_7,2020-02-19,7,94.46,109.36442653395734,1.510414586147078,98.0,2,1,0.0,83
440,2020-02-19_8,2020-02-19,8,403.32,121.2347892936837,10.022805880352848,96.0,2,2,0.0,78
441,2020-02-19_9,2020-02-19,9,1403.77,134.15705221834529,17.661833004498302,94.0,2,3,0.0,74
442,2020-02-19_10,2020-02-19,10,1273.8,148.48048045845414,23.72010597466806,89.0,2,4,0.0,71
443,2020-02-19_11,2020-02-19,11,1824.46,164.21757164029881,27.62098944437222,68.0,2,4,0.0,68
444,2020-02-19_12,2020-02-19,12,852.96,180.85733452522632,28.89523247952366,54.0,3,5,0.0,65
445,2020-02-19_13,2020-02-19,13,1460.94,197.45072762358157,27.3673776461281,54.0,2,5,0.0,70
446,2020-02-19_14,2020-02-19,14,1310.15,213.07418564862863,23.247551717004885,85.0,2,5,0.0,75
447,2020-02-19_15,2020-02-19,15,150.98,227.2684400278508,17.023216214153972,97.0,2,4,0.0,79
448,2020-02-19_16,2020-02-19,16,5.54,240.0872591964773,9.274814265845931,96.0,2,3,0.0,81
449,2020-02-19_17,2020-02-19,17,0.0,251.90136429062187,0.7766473089574738,90.0,1,2,0.4,83
450,2020-02-19_18,2020-02-19,18,0.0,263.227494936704,-9.091913534573855,88.0,1,2,0.6,85
451,2020-02-19_19,2020-02-19,19,0.0,274.6696219681786,-18.755733802045953,90.0,1,1,0.3,85
452,2020-02-19_20,2020-02-19,20,0.0,286.9472155486667,-28.2503166161513,96.0,1,1,0.3,84
453,2020-02-19_21,2020-02-19,21,0.0,300.9591504847224,-37.0871916383751,93.0,1,0,0.4,83
454,2020-02-19_22,2020-02-19,22,0.0,317.762295293296,-44.571126929571975,91.0,1,0,0.2,84
455,2020-02-19_23,2020-02-19,23,0.0,338.1144377455619,-49.71791104885968,82.0,1,0,0.2,85
456,2020-02-20_0,2020-02-20,0,0.0,1.2236996219882883,-51.45133151596279,60.0,1,0,0.3,85
457,2020-02-20_1,2020-02-20,1,0.0,24.14330098055029,-49.29639672542482,56.0,1,0,0.2,87
458,2020-02-20_2,2020-02-20,2,0.0,44.09951472345225,-43.830722918279314,63.0,1,-1,0.2,89
459,2020-02-20_3,2020-02-20,3,0.0,60.53988430750239,-36.14565966301271,67.0,1,-1,0.3,91
460,2020-02-20_4,2020-02-20,4,0.0,74.30290974520764,-27.193998488518556,71.0,1,-1,0.2,92
461,2020-02-20_5,2020-02-20,5,0.0,86.43798688161577,-17.64155700001205,78.0,1,-1,0.3,92
462,2020-02-20_6,2020-02-20,6,0.0,97.82227349002476,-7.960258994401303,77.0,1,-1,0.4,93
463,2020-02-20_7,2020-02-20,7,0.0,109.1605903663754,1.7786790213800892,71.0,1,0,0.2,88
464,2020-02-20_8,2020-02-20,8,0.0,121.04984096404176,10.327534849160454,54.0,1,0,0.1,82
465,2020-02-20_9,2020-02-20,9,0.0,134.00111266765387,17.985788134954998,39.0,1,1,0.2,77
466,2020-02-20_10,2020-02-20,10,0.0,148.3696547424814,24.062207932884327,26.0,1,2,0.1,73
467,2020-02-20_11,2020-02-20,11,0.0,164.17100907047595,27.975640017699966,30.0,1,3,0.0,69
468,2020-02-20_12,2020-02-20,12,12.74,180.88807724351597,29.251417668184363,36.0,1,4,0.0,64
469,2020-02-20_13,2020-02-20,13,588.31,197.55633550458268,27.712194887904953,44.0,1,4,0.0,64
470,2020-02-20_14,2020-02-20,14,786.12,213.23823011370757,23.571635088684086,51.0,1,4,0.0,63
471,2020-02-20_15,2020-02-20,15,934.25,227.47120206424236,17.323308054378032,48.0,1,4,0.0,62
472,2020-02-20_16,2020-02-20,16,299.58,240.31396219194752,9.55192501784027,37.0,1,3,0.0,66
473,2020-02-20_17,2020-02-20,17,1.38,252.1438881258846,1.008864834863312,22.0,1,3,0.0,70
474,2020-02-20_18,2020-02-20,18,0.0,263.48263837141855,-8.837107724927389,4.0,1,2,0.0,74
475,2020-02-20_19,2020-02-20,19,0.0,274.93649313410583,-18.501606793698734,2.0,1,1,0.0,76
476,2020-02-20_20,2020-02-20,20,0.0,287.22388401660186,-27.987483854580642,2.0,1,1,0.0,78
477,2020-02-20_21,2020-02-20,21,0.0,301.2367821608978,-36.80526627442431,24.0,1,0,0.0,81
478,2020-02-20_22,2020-02-20,22,0.0,318.0142947668535,-44.260634707821204,55.0,1,-1,0.0,80
479,2020-02-20_23,2020-02-20,23,0.0,338.28607874059514,-49.37659968865879,40.0,1,-1,0.0,80
480,2020-02-21_0,2020-02-21,0,0.0,1.2549463056648733,-51.09271687813328,13.0,1,-1,0.0,80
481,2020-02-21_1,2020-02-21,1,0.0,24.032615433612452,-48.94450061235319,4.0,1,-1,0.0,80
482,2020-02-21_2,2020-02-21,2,0.0,43.9034597376845,-43.50048478065008,8.0,1,-1,0.0,81
483,2020-02-21_3,2020-02-21,3,0.0,60.31145196093966,-35.837271928023966,34.0,1,-1,0.0,82
484,2020-02-21_4,2020-02-21,4,0.0,74.069620076506,-26.90042427503005,83.0,1,0,0.0,84
485,2020-02-21_5,2020-02-21,5,0.0,86.21076425462753,-17.35435175557568,99.0,1,0,0.0,86
486,2020-02-21_6,2020-02-21,6,0.0,97.60531994870243,-7.671565094753096,98.0,2,0,0.0,88
487,2020-02-21_7,2020-02-21,7,0.0,108.95704061403342,2.0534125620281882,90.0,2,1,0.0,87
488,2020-02-21_8,2020-02-21,8,22.12,120.86516913904863,10.636192641778898,90.0,1,1,0.5,85
489,2020-02-21_9,2020-02-21,9,6.64,133.84569229707682,18.313484850029827,87.0,1,2,0.6,84
490,2020-02-21_10,2020-02-21,10,0.0,148.25995774668198,24.407895865534798,83.0,1,2,0.3,80
491,2020-02-21_11,2020-02-21,11,0.0,164.12660560983312,28.33360984359425,82.0,1,2,1.1,76
492,2020-02-21_12,2020-02-21,12,0.0,180.922212673494,29.610451663357644,83.0,1,3,1.5,73
493,2020-02-21_13,2020-02-21,13,0.0,197.66629555803613,28.05921009381622,78.0,1,3,0.8,72
494,2020-02-21_14,2020-02-21,14,0.16,213.407005025044,23.897243567379324,79.0,1,3,0.7,71
495,2020-02-21_15,2020-02-21,15,0.05,227.67858972579768,17.624398796188174,66.0,1,3,0.9,71
